id_x,username,yearregistered,lastlogin,country,geekfriends,geekfriends_total,guilds,guild_total,id_y,name,average_rating,Geek_rating,rank,num_voters,type,category,playing_time,first_order_guilds,first_order_geeks,owns,second_order_guilds
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,13,CATAN,7.09887,6.92136,555,127892,strategygames,Economic,120,55.932203389830505,0.0,0,46.590909090909086
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,822,Carcassonne,7.41,7.29668,224,127130,familygames,Medieval,45,47.45762711864407,0.0,0,52.27272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,30549,Pandemic,7.53562,7.42958,147,125684,strategygames,Medical,45,57.6271186440678,0.0,0,54.54545454545454
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,68448,7 Wonders,7.68266,7.57338,91,104710,strategygames,Ancient,30,47.45762711864407,0.0,0,39.77272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,167791,Terraforming Mars,8.35948,8.21238,7,99143,strategygames,Economic,120,32.20338983050847,0.0,0,22.727272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,173346,7 Wonders Duel,8.09543,7.97162,19,94719,strategygames,Ancient,30,35.59322033898305,0.0,0,27.27272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,266192,Wingspan,8.04756,7.89912,27,93281,strategygames,Animals,70,37.28813559322034,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,178900,Codenames,7.54201,7.44872,139,92122,partygames,Card Game,15,49.152542372881356,0.0,0,36.36363636363637
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,36218,Dominion,7.59894,7.48118,129,91059,strategygames,Card Game,30,42.3728813559322,0.0,0,37.5
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,230802,Azul,7.74782,7.63773,77,90545,abstracts,Abstract Strategy,45,35.59322033898305,0.0,0,29.545454545454547
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,9209,Ticket to Ride,7.39207,7.27439,241,89924,familygames,Trains,60,45.76271186440678,0.0,1,40.909090909090914
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,169786,Scythe,8.14387,7.99207,17,83541,strategygames,Economic,115,25.423728813559322,0.0,0,25.0
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,148228,Splendor,7.42061,7.29841,223,80581,familygames,Card Game,30,32.20338983050847,0.0,0,27.27272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,14996,Ticket to Ride: Europe,7.52851,7.40411,162,76594,familygames,Trains,60,33.89830508474576,0.0,0,31.818181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,31260,Agricola,7.87507,7.74835,53,72800,strategygames,Animals,150,30.508474576271187,0.0,0,35.22727272727273
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,40692,Small World,7.20723,7.1057,360,71359,strategygames,Fantasy,80,37.28813559322034,0.0,0,30.681818181818183
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,3076,Puerto Rico,7.91786,7.778,44,70990,strategygames,City Building,150,33.89830508474576,0.0,0,32.95454545454545
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,70323,King of Tokyo,7.13279,7.03157,427,70779,familygames,Dice,30,42.3728813559322,0.0,0,38.63636363636363
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,129622,Love Letter,7.22519,7.12707,338,67674,familygames,Card Game,20,42.3728813559322,0.0,0,34.090909090909086
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,163412,Patchwork,7.59591,7.48887,125,66098,abstracts,Abstract Strategy,30,33.89830508474576,0.0,0,28.40909090909091
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,2651,Power Grid,7.81083,7.70009,62,65485,strategygames,Economic,120,37.28813559322034,0.0,0,37.5
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,39856,Dixit,7.20006,7.08939,381,64758,partygames,Card Game,30,37.28813559322034,0.0,0,35.22727272727273
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,84876,The Castles of Burgundy,8.14122,8.01659,16,62321,strategygames,Dice,90,35.59322033898305,0.0,0,30.681818181818183
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,174430,Gloomhaven,8.58871,8.35279,3,62215,thematic,Adventure,120,18.64406779661017,0.0,0,15.909090909090908
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,110327,Lords of Waterdeep,7.73412,7.59288,87,55622,strategygames,City Building,120,38.983050847457626,0.0,0,22.727272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,28143,Race for the Galaxy,7.74504,7.63157,78,55534,strategygames,Card Game,60,37.28813559322034,0.0,0,42.04545454545455
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,199792,Everdell,8.02557,7.84667,36,54745,strategygames,Animals,80,18.64406779661017,0.0,0,6.8181818181818175
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,478,Citadels,7.06134,6.94447,526,54674,strategygames,Bluffing,60,27.11864406779661,0.0,1,36.36363636363637
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,161936,Pandemic Legacy: Season 1,8.52707,8.37958,2,53537,thematic,Environmental,60,22.033898305084744,0.0,0,31.818181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,34635,Stone Age,7.52507,7.40093,164,52828,strategygames,Dice,90,25.423728813559322,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,54043,Jaipur,7.4865,7.37229,184,51702,familygames,Card Game,30,22.033898305084744,0.0,0,29.545454545454547
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,162886,Spirit Island,8.34409,8.14349,11,51597,strategygames,Environmental,120,15.254237288135593,0.0,0,20.454545454545457
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,237182,Root,8.07415,7.88513,31,51397,wargames,Animals,90,11.864406779661017,0.0,0,18.181818181818183
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,65244,Forbidden Island,6.76038,6.65656,935,50924,familygames,Adventure,30,47.45762711864407,0.0,0,39.77272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,244521,The Quacks of Quedlinburg,7.82299,7.68233,65,49734,familygames,Medieval,45,23.728813559322035,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,1927,Munchkin,5.87184,5.69239,5859,49638,thematic,Card Game,120,25.423728813559322,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,12333,Twilight Struggle,8.24671,8.06823,13,48822,wargames,Modern Warfare,180,16.94915254237288,0.0,0,36.36363636363637
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,183394,Viticulture Essential Edition,7.98835,7.83832,38,48739,strategygames,Economic,90,18.64406779661017,0.0,0,15.909090909090908
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,98778,Hanabi,7.03981,6.93719,537,48474,familygames,Card Game,25,27.11864406779661,0.0,0,28.40909090909091
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,120677,Terra Mystica,8.0616,7.89678,28,48023,strategygames,Civilization,150,20.33898305084746,0.0,0,20.454545454545457
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,204583,Kingdomino,7.30802,7.19084,289,47655,familygames,City Building,25,20.33898305084746,0.0,0,21.59090909090909
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,170216,Blood Rage,7.92798,7.75598,50,47172,strategygames,Fantasy,90,11.864406779661017,0.0,0,14.772727272727273
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,133473,Sushi Go!,7.00244,6.89304,588,47049,familygames,Card Game,15,32.20338983050847,0.0,0,25.0
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,131357,Coup,6.98237,6.84308,647,46768,partygames,Bluffing,15,25.423728813559322,0.0,0,29.545454545454547
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,11,Bohnanza,7.05959,6.94451,525,46722,familygames,Card Game,45,33.89830508474576,0.0,0,42.04545454545455
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,50,Lost Cities,7.2385,7.13525,332,46596,familygames,Card Game,30,40.67796610169492,0.0,0,42.04545454545455
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,150376,Dead of Winter: A Crossroads Game,7.46494,7.30495,220,46428,thematic,Bluffing,120,20.33898305084746,0.0,0,18.181818181818183
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,10547,Betrayal at House on the Hill,7.02412,6.80959,688,46328,thematic,Adventure,60,33.89830508474576,0.0,1,30.681818181818183
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,224517,Brass: Birmingham,8.59709,8.4146,1,45996,strategygames,Age of Reason,120,16.94915254237288,0.0,0,14.772727272727273
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,316554,Dune: Imperium,8.43518,8.2296,6,45560,strategygames,Movies / TV / Radio theme,120,13.559322033898304,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,147020,Star Realms,7.56247,7.41643,153,44819,strategygames,Card Game,20,22.033898305084744,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,70919,Takenoko,7.21415,7.08086,386,44719,familygames,Animals,45,35.59322033898305,0.0,0,21.59090909090909
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,312484,Lost Ruins of Arnak,8.07454,7.89646,29,44180,strategygames,Adventure,120,15.254237288135593,0.0,0,17.045454545454543
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,181304,Mysterium,7.21675,7.07792,390,44040,thematic,Deduction,42,16.94915254237288,0.0,0,12.5
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,342942,Ark Nova,8.53496,8.3343,4,43621,strategygames,Animals,150,10.16949152542373,0.0,0,12.5
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,121921,Robinson Crusoe: Adventures on the Cursed Island,7.74379,7.57282,92,43468,thematic,Adventure,120,18.64406779661017,0.0,0,26.136363636363637
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,205637,Arkham Horror: The Card Game,8.13074,7.90123,25,43145,cgs,Adventure,120,15.254237288135593,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,201808,Clank!: A Deck-Building Adventure,7.7774,7.61533,81,42328,strategygames,Adventure,60,16.94915254237288,0.0,0,10.227272727272728
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,284083,The Crew: The Quest for Planet Nine,7.8033,7.66115,72,41665,familygames,Card Game,20,25.423728813559322,0.0,0,20.454545454545457
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,157354,Five Tribes: The Djinns of Naqala,7.77464,7.62369,79,41499,strategygames,Arabian,80,20.33898305084746,0.0,0,17.045454545454543
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,199561,Sagrada,7.47623,7.33368,204,41467,abstracts,Dice,45,28.8135593220339,0.0,0,15.909090909090908
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,41114,The Resistance,7.21302,7.07238,394,40883,partygames,Bluffing,30,25.423728813559322,0.0,0,30.681818181818183
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,193738,Great Western Trail,8.19401,8.02719,15,40881,strategygames,American West,150,11.864406779661017,0.0,0,10.227272727272728
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,124361,Concordia,8.09396,7.94251,24,40515,strategygames,Ancient,100,18.64406779661017,0.0,0,17.045454545454543
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,463,Magic: The Gathering,7.5751,7.39876,168,39830,cgs,Card Game,20,33.89830508474576,0.0,0,26.136363636363637
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,15987,Arkham Horror,7.23967,7.02949,428,39500,thematic,Adventure,240,16.94915254237288,0.0,0,23.863636363636363
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,126163,Tzolk'in: The Mayan Calendar,7.85925,7.70225,59,39345,strategygames,Ancient,90,28.8135593220339,0.0,0,19.318181818181817
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,194655,Santorini,7.36049,7.22314,272,38780,abstracts,Abstract Strategy,20,23.728813559322035,0.0,0,18.181818181818183
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,295947,Cascadia,7.95333,7.77254,45,38737,abstracts,Animals,45,11.864406779661017,0.0,0,11.363636363636363
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,2655,Hive,7.32116,7.17782,302,37271,abstracts,Abstract Strategy,20,30.508474576271187,0.0,0,25.0
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,171,Chess,7.20927,7.0127,449,36596,abstracts,Abstract Strategy,0,23.728813559322035,0.0,0,32.95454545454545
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,37111,Battlestar Galactica: The Board Game,7.72988,7.53925,99,36534,thematic,Bluffing,180,20.33898305084746,0.0,1,21.59090909090909
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,146021,Eldritch Horror,7.75286,7.51166,114,36521,thematic,Adventure,240,16.94915254237288,0.0,0,20.454545454545457
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,205059,Mansions of Madness: Second Edition,7.94787,7.71508,57,36407,thematic,Adventure,180,20.33898305084746,0.0,0,7.954545454545454
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,1406,Monopoly,4.36121,4.28764,26581,36038,familygames,Economic,180,13.559322033898304,0.0,0,22.727272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,181,Risk,5.59644,5.4604,25767,35824,wargames,Territory Building,120,23.728813559322035,0.0,0,22.727272727272727
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,157969,Sheriff of Nottingham,7.06847,6.93712,538,35777,partygames,Bluffing,60,23.728813559322035,0.0,0,15.909090909090908
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,192291,Sushi Go Party!,7.39367,7.23949,259,35102,familygames,Card Game,20,18.64406779661017,0.0,0,17.045454545454543
335267,pcservbot,2010,2022-10-21,United States,"['bop517', 'Cate108', 'cosine', 'fathergeek', 'galderon', 'Jormi_Boced', 'LarryKruger', 'perplexingcj', 'Reinartz', 'Scytale']",10,"['193', '198', '674']",3,102794,Caverna: The Cave Farmers,7.94632,7.76391,48,34828,strategygames,Animals,210,18.64406779661017,0.0,0,18.181818181818183
